RestaurantID,RestaurantName,CityID,CuisineID
REST03174,"Cox, Stanley and Young",CITY00328,CUIS04533
REST03175,Castillo PLC,CITY03395,CUIS00521
REST03176,Chambers and Sons,CITY02055,CUIS01746
REST03177,Hernandez Ltd,CITY01044,CUIS01643
REST03178,Wood Ltd,CITY03272,CUIS00895
REST03179,Jackson and Sons,CITY00588,CUIS04913
REST03180,Cunningham-Cooley,CITY01666,CUIS00894
REST03181,Nelson-Conrad,CITY01176,CUIS01961
REST03182,Gill-Cowan,CITY00311,CUIS03123
REST03183,"Peterson, Norman and Reese",CITY04482,CUIS04595
REST03184,Norton-Sanchez,CITY01924,CUIS02670
REST03185,Perkins-Figueroa,CITY00878,CUIS01064
REST03186,Rios-Carson,CITY00371,CUIS03818
REST03187,"Tran, Weber and Martin",CITY02114,CUIS00638
REST03188,"Smith, Juarez and Guerra",CITY03457,CUIS02593
REST03189,Carlson PLC,CITY00863,CUIS03035
REST03190,Davis and Sons,CITY04759,CUIS00393
REST03191,"Mitchell, Smith and Stewart",CITY01537,CUIS04136
REST03192,"Sparks, Galloway and Holland",CITY02260,CUIS04159
REST03193,Martin Inc,CITY03072,CUIS02051
REST03194,Brown-Rios,CITY01318,CUIS04292
REST03195,"Owen, Garrison and Jones",CITY01828,CUIS03211
REST03196,"Castro, Dean and Graham",CITY04749,CUIS01318
REST03197,Montgomery Group,CITY03409,CUIS04843
REST03198,"Curry, Smith and Graves",CITY04802,CUIS00788
REST03199,Blankenship-Harris,CITY01061,CUIS01176
REST03200,"Thomas, Davis and Smith",CITY00263,CUIS02852
REST03201,"Henry, Dean and Sampson",CITY04294,CUIS01876
REST03202,"Perez, Williams and Wall",CITY03366,CUIS04261
REST03203,"Carroll, Ross and Richardson",CITY02308,CUIS03209
REST03204,Miller-Stevens,CITY00531,CUIS04140
REST03205,Howe-Hopkins,CITY01561,CUIS04384
REST03206,Valenzuela-Cooper,CITY01799,CUIS00107
REST03207,Roy Group,CITY04223,CUIS02672
REST03208,"Ortiz, Wilson and Walter",CITY01483,CUIS04039
REST03209,"Perkins, Bass and Underwood",CITY00531,CUIS02267
REST03210,"Rogers, Rivera and Goodman",CITY03804,CUIS01181
REST03211,Forbes LLC,CITY03379,CUIS02128
REST03212,Mann-Richardson,CITY04245,CUIS03755
REST03213,King-Harris,CITY04663,CUIS02375
REST03214,Bullock Ltd,CITY04206,CUIS03874
REST03215,Murray PLC,CITY02483,CUIS00760
REST03216,"Wells, Wood and Nguyen",CITY04826,CUIS03454
REST03217,Chang and Sons,CITY03966,CUIS02380
REST03218,Henry-Powell,CITY01339,CUIS03263
REST03219,Hamilton-Mathis,CITY00868,CUIS02994
REST03220,"Smith, Warren and Levine",CITY02978,CUIS00282
REST03221,"Rogers, Hale and Simon",CITY04941,CUIS00543
REST03222,"Mcguire, Clark and Mills",CITY01503,CUIS00693
REST03223,"Holloway, Avila and Soto",CITY04307,CUIS00938
REST03224,"Hall, Schmidt and Ruiz",CITY01920,CUIS03854
REST03225,Castro-Francis,CITY04114,CUIS01725
REST03226,Shaw-Young,CITY00507,CUIS02131
REST03227,Harper-Jimenez,CITY04481,CUIS03830
REST03228,Donaldson-Sampson,CITY04667,CUIS02384
REST03229,Shaffer-Austin,CITY03151,CUIS00228
REST03230,Hahn and Sons,CITY01472,CUIS01186
REST03231,Cortez-Lee,CITY04653,CUIS02625
REST03232,Robinson-Koch,CITY01885,CUIS04605
REST03233,Turner-Johnson,CITY01171,CUIS02269
REST03234,Hall-Anderson,CITY00057,CUIS01411
REST03235,"Boyer, Wagner and Mclaughlin",CITY01899,CUIS02700
REST03236,Schultz-Gallagher,CITY04400,CUIS02777
REST03237,Garcia-Peters,CITY04407,CUIS03472
REST03238,"Walker, Williams and Peters",CITY01616,CUIS03558
REST03239,"Knight, Williams and Alvarado",CITY03407,CUIS00791
REST03240,Hudson LLC,CITY04041,CUIS00568
REST03241,Daniels PLC,CITY01903,CUIS04139
REST03242,Guerra Inc,CITY02347,CUIS02537
REST03243,"Hardin, Schmitt and Ballard",CITY01986,CUIS01447
REST03244,Jackson-Morton,CITY04832,CUIS02575
REST03245,Morgan-Bond,CITY04000,CUIS01414
REST03246,Durham and Sons,CITY02836,CUIS02628
REST03247,"Hall, Torres and Wood",CITY02112,CUIS01148
REST03248,"Reeves, Rodriguez and Trujillo",CITY04207,CUIS01223
REST03249,Hale-Brown,CITY01161,CUIS02997
REST03250,Gross LLC,CITY02398,CUIS01664
REST03251,Reynolds-Johnson,CITY00672,CUIS01072
REST03252,Pierce Ltd,CITY01586,CUIS02850
REST03253,"Short, Williams and Cox",CITY03808,CUIS02373
REST03254,Shaw-Hernandez,CITY01812,CUIS01117
REST03255,Young-Jacobson,CITY03062,CUIS04693
REST03256,Cole LLC,CITY04578,CUIS04135
REST03257,Harvey-Miller,CITY04932,CUIS04337
REST03258,Owens LLC,CITY02650,CUIS03935
REST03259,Cruz and Sons,CITY03449,CUIS02176
REST03260,"Anderson, Elliott and Thompson",CITY01243,CUIS04051
REST03261,Marshall Ltd,CITY01565,CUIS03426
REST03262,"Doyle, Coleman and Yang",CITY03262,CUIS03101
REST03263,Warren-Graham,CITY03964,CUIS03496
REST03264,Jimenez and Sons,CITY04778,CUIS00693
REST03265,"Watts, Miranda and Baker",CITY02538,CUIS04634
REST03266,Huang-Jones,CITY04682,CUIS03321
REST03267,Dean Ltd,CITY01221,CUIS03812
REST03268,Gibson-Lopez,CITY02393,CUIS04881
REST03269,Hines-Higgins,CITY01388,CUIS00255
REST03270,Olsen PLC,CITY02346,CUIS04741
REST03271,"Mejia, Morrow and Johnson",CITY03120,CUIS03534
REST03272,"Lewis, Smith and Sanders",CITY03616,CUIS02442
REST03273,Wagner Ltd,CITY00634,CUIS02645
REST03274,"Decker, Parker and Garcia",CITY02992,CUIS00858
REST03275,Lambert Group,CITY04553,CUIS02771
REST03276,"Floyd, Hoffman and Horn",CITY00080,CUIS00921
REST03277,Wall-Jones,CITY04273,CUIS04568
REST03278,"Griffith, Mann and Morales",CITY01518,CUIS04507
REST03279,"Allison, Olson and Singleton",CITY03368,CUIS00252
REST03280,Rodriguez LLC,CITY00779,CUIS03386
REST03281,Arellano Group,CITY00075,CUIS00558
REST03282,White-Macdonald,CITY02097,CUIS01742
REST03283,Cruz Group,CITY04288,CUIS02061
REST03284,Woods-Phillips,CITY01242,CUIS01342
REST03285,Jimenez PLC,CITY02880,CUIS02884
REST03286,"Clark, Johnson and Hernandez",CITY01211,CUIS00736
REST03287,"Cannon, Williams and Cook",CITY01959,CUIS02960
REST03288,"Brown, Mahoney and Haynes",CITY00260,CUIS03327
REST03289,"Bonilla, Walls and Smith",CITY00569,CUIS01562
REST03290,"Larsen, Swanson and Cohen",CITY01520,CUIS04585
REST03291,Long Group,CITY02597,CUIS04365
REST03292,"Barnes, Allen and Calderon",CITY04481,CUIS00688
REST03293,Hatfield LLC,CITY00326,CUIS04473
REST03294,Nelson Ltd,CITY03371,CUIS04401
REST03295,Williams LLC,CITY04506,CUIS03743
REST03296,Proctor Group,CITY01983,CUIS04259
REST03297,"Saunders, Smith and Cook",CITY02314,CUIS02701
REST03298,Williams Ltd,CITY03784,CUIS01395
REST03299,Clark-Kent,CITY01404,CUIS00886
REST03300,Mcguire and Sons,CITY03839,CUIS03741
REST03301,Beck-Moore,CITY02351,CUIS04073
REST03302,Gonzales Inc,CITY02605,CUIS04495
REST03303,Sanchez-Sawyer,CITY01153,CUIS04765
REST03304,Bradshaw Ltd,CITY04416,CUIS03653
REST03305,"Cherry, Jones and Thomas",CITY02072,CUIS00118
REST03306,Monroe-Stewart,CITY02495,CUIS03656
REST03307,Sanchez-Fuentes,CITY03850,CUIS00896
REST03308,Flynn Group,CITY03842,CUIS01393
REST03309,Lewis LLC,CITY00550,CUIS01825
REST03310,Bullock-Carrillo,CITY00128,CUIS03410
REST03311,Rogers Group,CITY02449,CUIS02673
REST03312,"Gray, Castaneda and Hendrix",CITY02045,CUIS03539
REST03313,"Thompson, Fitzgerald and Woods",CITY00651,CUIS02683
REST03314,Glenn-Peterson,CITY01412,CUIS03620
REST03315,Edwards-Banks,CITY02850,CUIS02005
REST03316,Young-Jackson,CITY03752,CUIS03021
REST03317,Marshall-Williams,CITY03091,CUIS00170
REST03318,Murphy LLC,CITY04848,CUIS04126
REST03319,"Sims, Gonzalez and Ray",CITY03290,CUIS01764
REST03320,"Taylor, Smith and Jackson",CITY02383,CUIS01469
REST03321,Hopkins-Valdez,CITY01312,CUIS02265
REST03322,Woods Inc,CITY01889,CUIS02788
REST03323,Wilson-Bennett,CITY03612,CUIS04507
REST03324,Li-Mahoney,CITY01270,CUIS04854
REST03325,Ochoa-Thornton,CITY00577,CUIS04789
REST03326,Santiago Group,CITY01785,CUIS00746
REST03327,Simpson Group,CITY03197,CUIS00236
REST03328,Mooney Group,CITY03328,CUIS01041
REST03329,"Barnes, Burns and Meadows",CITY02221,CUIS01057
REST03330,"Parsons, Keller and Riley",CITY00760,CUIS02385
REST03331,"Hudson, Russo and Hicks",CITY01656,CUIS04122
REST03332,Krueger LLC,CITY04372,CUIS02837
REST03333,Hernandez Group,CITY00567,CUIS00132
REST03334,"Cantu, Rose and Leon",CITY04724,CUIS03309
REST03335,Matthews-Oneal,CITY00245,CUIS03699
REST03336,Hoffman Inc,CITY04790,CUIS03864
REST03337,Malone PLC,CITY01419,CUIS01468
REST03338,Richardson and Sons,CITY04589,CUIS01471
REST03339,Nash-Robertson,CITY01053,CUIS01622
REST03340,Trevino-Scott,CITY04534,CUIS04324
REST03341,Smith-Jones,CITY01239,CUIS04288
REST03342,Brock PLC,CITY04586,CUIS03977
REST03343,Stevenson-Bell,CITY04352,CUIS04271
REST03344,"Smith, Le and Leon",CITY01101,CUIS01551
REST03345,Mercer-Garcia,CITY03669,CUIS01789
REST03346,Davis-Mclaughlin,CITY03562,CUIS00756
REST03347,Donovan Ltd,CITY01480,CUIS04150
REST03348,"Torres, Taylor and Smith",CITY01084,CUIS03952
REST03349,Cervantes-Garcia,CITY02946,CUIS00391
REST03350,Jackson and Sons,CITY03217,CUIS04467
REST03351,Gross-Alexander,CITY03964,CUIS03004
REST03352,George and Sons,CITY00312,CUIS01197
REST03353,"Stewart, Stevens and Patterson",CITY02336,CUIS03576
REST03354,Sullivan-Phelps,CITY03076,CUIS02251
REST03355,"Washington, Perez and Murray",CITY00693,CUIS02112
REST03356,"Collins, Johnson and Williamson",CITY00145,CUIS04217
REST03357,Ward-Adkins,CITY00909,CUIS00264
REST03358,Pearson-Sanchez,CITY01017,CUIS04098
REST03359,Johnston-Tucker,CITY04889,CUIS04341
REST03360,Thompson-Bryant,CITY01188,CUIS02834
REST03361,Fox-Miller,CITY03816,CUIS02316
REST03362,Rodriguez PLC,CITY01598,CUIS02383
REST03363,"Benson, Bryant and Le",CITY00202,CUIS03197
REST03364,"Lopez, Schaefer and Monroe",CITY03919,CUIS00800
REST03365,Lewis Group,CITY00897,CUIS02142
REST03366,"Robinson, Cook and Hudson",CITY04825,CUIS00745
REST03367,Williams-Malone,CITY00974,CUIS04278
REST03368,Tate Ltd,CITY04118,CUIS01081
REST03369,Tanner-Hansen,CITY00327,CUIS04893
REST03370,Fuentes-Phillips,CITY04244,CUIS04247
REST03371,"Lowe, Murray and Fisher",CITY04541,CUIS00852
REST03372,Brown-Copeland,CITY00969,CUIS02818
REST03373,Wright Group,CITY00532,CUIS02077
REST03374,Maynard-Richards,CITY04697,CUIS04915
REST03375,"Russell, Morgan and Taylor",CITY01008,CUIS04289
REST03376,Paul-Lopez,CITY03244,CUIS03764
REST03377,Davis-Edwards,CITY03509,CUIS03789
REST03378,Kelly Group,CITY03170,CUIS04907
REST03379,Browning LLC,CITY01065,CUIS04758
REST03380,"Taylor, Williams and Hernandez",CITY01378,CUIS00149
REST03381,"Richards, Moreno and Schmidt",CITY03108,CUIS01922
REST03382,"Hanson, Scott and Thompson",CITY04843,CUIS01736
REST03383,Jones-Barton,CITY02053,CUIS04915
REST03384,Velez Group,CITY00391,CUIS01398
REST03385,Bennett and Sons,CITY00817,CUIS02444
REST03386,Hernandez and Sons,CITY04960,CUIS00595
REST03387,"Reese, Hickman and Shepherd",CITY04364,CUIS04053
REST03388,Cox Group,CITY02977,CUIS03255
REST03389,French PLC,CITY00796,CUIS02293
REST03390,"Sullivan, Holland and Dixon",CITY00723,CUIS00333
REST03391,Wheeler-Sampson,CITY03015,CUIS00120
REST03392,Jackson-Kline,CITY03833,CUIS00185
REST03393,"Gilmore, Williams and Fisher",CITY00990,CUIS02954
REST03394,Pruitt and Sons,CITY02875,CUIS02543
REST03395,Myers LLC,CITY04655,CUIS00824
REST03396,Stanton Ltd,CITY03309,CUIS00318
REST03397,Andrews Inc,CITY02797,CUIS02908
REST03398,Callahan LLC,CITY03914,CUIS02700
REST03399,"Bowman, Mclean and Baxter",CITY01208,CUIS03375
REST03400,"Hammond, Young and Schmidt",CITY01942,CUIS00539
REST03401,Hamilton-Gonzales,CITY01688,CUIS00007
REST03402,Edwards Ltd,CITY00045,CUIS04176
REST03403,Mejia PLC,CITY02628,CUIS00383
REST03404,Fox-Fischer,CITY00760,CUIS01425
REST03405,Christian Inc,CITY02771,CUIS03273
REST03406,Schaefer Group,CITY01664,CUIS03585
REST03407,Fisher Inc,CITY00576,CUIS00191
REST03408,Warner-Huang,CITY04695,CUIS00604
REST03409,Martin-Colon,CITY04560,CUIS01398
REST03410,"Howe, Wood and Kelly",CITY03579,CUIS04387
REST03411,Gray Ltd,CITY01910,CUIS01885
REST03412,Hurley-Aguilar,CITY04634,CUIS01811
REST03413,Bryant PLC,CITY03421,CUIS00142
REST03414,Hamilton-Lamb,CITY02188,CUIS00384
REST03415,Macias Ltd,CITY00724,CUIS04559
REST03416,Osborn-Bean,CITY02637,CUIS03672
REST03417,Cook-Lynch,CITY02898,CUIS01965
REST03418,Kaiser-Allen,CITY04967,CUIS01224
REST03419,Brown PLC,CITY00697,CUIS03820
REST03420,"Chavez, Taylor and Collins",CITY03861,CUIS04394
REST03421,Holloway-Stafford,CITY04201,CUIS03324
REST03422,Curry-Nelson,CITY03869,CUIS02462
REST03423,Stephens-Lee,CITY02784,CUIS03956
REST03424,"Holmes, Hanson and Jenkins",CITY00276,CUIS01360
REST03425,"Smith, Campbell and Brown",CITY00647,CUIS02676
REST03426,Moore-Villa,CITY00465,CUIS01500
REST03427,Mcbride Inc,CITY02726,CUIS00615
REST03428,Thornton-Price,CITY03422,CUIS04148
REST03429,Garcia and Sons,CITY00275,CUIS02249
REST03430,Thompson Group,CITY02483,CUIS04801
REST03431,Brown PLC,CITY03539,CUIS03841
REST03432,"Fletcher, Sanchez and Green",CITY03487,CUIS01925
REST03433,Gill LLC,CITY02837,CUIS03827
REST03434,"Daniels, Knight and Thompson",CITY04113,CUIS04628
REST03435,Gardner PLC,CITY00966,CUIS01932
REST03436,Perry-Parsons,CITY03034,CUIS04207
REST03437,Huffman-Hughes,CITY04431,CUIS01009
REST03438,White-Sparks,CITY02896,CUIS01894
REST03439,"Holt, Garcia and Joseph",CITY02337,CUIS00424
REST03440,Jones-Jones,CITY01992,CUIS00860
REST03441,Austin Inc,CITY00622,CUIS00976
REST03442,Johnson-Morales,CITY02010,CUIS02838
REST03443,Freeman Group,CITY01550,CUIS04504
REST03444,Morgan-Gonzales,CITY01959,CUIS03339
REST03445,"Smith, Ramos and Webb",CITY01396,CUIS02347
REST03446,Taylor-Brown,CITY01248,CUIS04853
REST03447,"Rojas, Jackson and Burke",CITY04197,CUIS00425
REST03448,"Gordon, Ray and Wilson",CITY04629,CUIS03674
REST03449,Brown-Haynes,CITY00807,CUIS00009
REST03450,Diaz PLC,CITY04814,CUIS00910
REST03451,Campbell Inc,CITY00084,CUIS00309
REST03452,Alvarez Inc,CITY04588,CUIS00361
REST03453,Stevens-Horn,CITY01369,CUIS04259
REST03454,Mayer-Greene,CITY00242,CUIS00537
REST03455,"Hamilton, Howard and Goodman",CITY02630,CUIS04558
REST03456,"Garcia, Robinson and Bennett",CITY00761,CUIS02353
REST03457,Castillo PLC,CITY02456,CUIS04891
REST03458,Casey LLC,CITY02412,CUIS04042
REST03459,Barker PLC,CITY01331,CUIS03641
REST03460,Norris and Sons,CITY03443,CUIS00573
REST03461,"Marshall, Hodges and Roberts",CITY00119,CUIS02217
REST03462,Marshall-Dennis,CITY04103,CUIS02191
REST03463,"Smith, Mendoza and Cabrera",CITY00189,CUIS02322
REST03464,Mckinney Group,CITY00218,CUIS03061
REST03465,Miller Group,CITY00295,CUIS03275
REST03466,Richardson Group,CITY02744,CUIS03959
REST03467,Copeland Ltd,CITY01444,CUIS00615
REST03468,Hughes-Robles,CITY01980,CUIS01669
REST03469,Estrada PLC,CITY00695,CUIS03515
REST03470,Warren-Stephenson,CITY03437,CUIS00491
REST03471,"Cisneros, Joyce and Flynn",CITY01891,CUIS01264
REST03472,Brown-Glass,CITY04072,CUIS01683
REST03473,Humphrey Group,CITY00365,CUIS03429
REST03474,Dean-Williams,CITY02540,CUIS00087
REST03475,Moore Ltd,CITY04149,CUIS03795
REST03476,Schneider and Sons,CITY01786,CUIS01647
REST03477,Ross-Allen,CITY01764,CUIS00371
REST03478,Ramos Inc,CITY02651,CUIS02619
REST03479,Brock-Green,CITY00591,CUIS02760
REST03480,Richards Group,CITY03220,CUIS02269
REST03481,Duncan Ltd,CITY03184,CUIS01519
REST03482,Hernandez LLC,CITY01469,CUIS04491
REST03483,Gentry Group,CITY01454,CUIS02558
REST03484,"Rice, Castillo and Taylor",CITY03401,CUIS04770
REST03485,Coleman Inc,CITY00814,CUIS04167
REST03486,"Rivas, Rodriguez and Gilbert",CITY04162,CUIS00838
REST03487,Howell-Scott,CITY01077,CUIS01541
REST03488,"Arnold, Osborn and Peterson",CITY04958,CUIS03651
REST03489,Hill and Sons,CITY00575,CUIS03527
REST03490,Johnson Inc,CITY04910,CUIS02804
REST03491,Dunn Inc,CITY01873,CUIS04108
REST03492,Archer-Lynch,CITY03206,CUIS00103
REST03493,"Riley, Hogan and Morales",CITY01143,CUIS00905
REST03494,Williamson-Johnson,CITY02880,CUIS00134
REST03495,Mullins-Murray,CITY01399,CUIS02451
REST03496,Carlson-Williams,CITY00527,CUIS02620
REST03497,"Mathews, Mendez and Banks",CITY02926,CUIS00904
REST03498,Gutierrez-Gonzalez,CITY03155,CUIS02487
REST03499,Williams Inc,CITY00681,CUIS00539
REST03500,"Boone, Bass and Duncan",CITY03016,CUIS04572
REST03501,"Parker, Parks and Lloyd",CITY01995,CUIS00004
REST03502,"Key, Powell and Gutierrez",CITY02773,CUIS04530
REST03503,Lambert-Davis,CITY04836,CUIS01635
REST03504,Lester-Pierce,CITY02788,CUIS04338
REST03505,Miller Group,CITY00091,CUIS03278
REST03506,Brown-Castillo,CITY02361,CUIS03608
REST03507,Estes-Gill,CITY03428,CUIS00302
REST03508,"Morgan, Schwartz and Robinson",CITY03300,CUIS01959
REST03509,"Peterson, Barnes and Lopez",CITY01657,CUIS00503
REST03510,Moore-Williams,CITY02052,CUIS02137
REST03511,"Gonzalez, Jackson and Wilkinson",CITY00953,CUIS04306
REST03512,Stevenson-Walker,CITY00962,CUIS03730
REST03513,"Hancock, Rose and Anderson",CITY01973,CUIS01735
REST03514,Martinez Inc,CITY03404,CUIS02558
REST03515,"Kelly, Thomas and Perez",CITY01781,CUIS00042
REST03516,Ortiz and Sons,CITY03074,CUIS00225
REST03517,Ayers and Sons,CITY01165,CUIS02045
REST03518,Martin-Anderson,CITY02886,CUIS00937
REST03519,"Vazquez, Robinson and Hayes",CITY00277,CUIS00284
REST03520,"Christensen, Padilla and Price",CITY02438,CUIS04428
REST03521,Nunez-Thompson,CITY04854,CUIS01402
REST03522,Weeks Ltd,CITY01174,CUIS00482
REST03523,Cooper-Carey,CITY03028,CUIS02935
REST03524,Mendez-Long,CITY01729,CUIS02156
REST03525,"Harrison, Lee and Green",CITY02225,CUIS01851
REST03526,"Daniel, Byrd and Evans",CITY02644,CUIS04242
REST03527,Gutierrez Inc,CITY04423,CUIS04403
REST03528,"Cuevas, Douglas and Miller",CITY04904,CUIS02742
REST03529,Garza PLC,CITY04747,CUIS00910
REST03530,"Anderson, Lewis and Horn",CITY01559,CUIS03702
REST03531,Powell Group,CITY00805,CUIS04994
REST03532,Hoffman Group,CITY00626,CUIS02703
REST03533,"James, Jones and Montoya",CITY02421,CUIS01440
REST03534,"Hernandez, Thomas and Hunt",CITY02010,CUIS04748
REST03535,"Huang, Morrison and Randall",CITY04629,CUIS01178
REST03536,Wilkerson Group,CITY04570,CUIS01029
REST03537,"Shaw, Gamble and Meyer",CITY03808,CUIS02771
REST03538,Lawson LLC,CITY01545,CUIS01374
REST03539,"Long, Brown and Cook",CITY01440,CUIS04714
REST03540,White and Sons,CITY04034,CUIS02205
REST03541,Espinoza Inc,CITY04889,CUIS04358
REST03542,Henderson-Hernandez,CITY02233,CUIS01805
REST03543,Martin-Harrell,CITY00498,CUIS04544
REST03544,Kelly and Sons,CITY01134,CUIS02117
REST03545,Sparks-Moore,CITY01869,CUIS04135
REST03546,Brown LLC,CITY01910,CUIS01164
REST03547,Fisher LLC,CITY03978,CUIS02915
REST03548,Cooper-Johnson,CITY03333,CUIS04543
REST03549,"Brock, Davis and Sosa",CITY03345,CUIS01344
REST03550,Singh LLC,CITY01696,CUIS03435
REST03551,Lopez and Sons,CITY00150,CUIS04358
REST03552,Hernandez-Pollard,CITY01944,CUIS02182
REST03553,Harris PLC,CITY00654,CUIS04664
REST03554,Chandler-Weiss,CITY00667,CUIS01124
REST03555,Pugh-Burns,CITY03276,CUIS02496
REST03556,Petersen-Santos,CITY00385,CUIS00918
REST03557,Bennett-Davis,CITY00832,CUIS02319
REST03558,"Carter, Dean and Hoover",CITY00209,CUIS02719
REST03559,Ward and Sons,CITY03872,CUIS01041
REST03560,Villarreal-Graham,CITY00618,CUIS04819
REST03561,"Griffin, Watson and Shaw",CITY02890,CUIS04617
REST03562,Sparks LLC,CITY02535,CUIS01504
REST03563,Davies Ltd,CITY04407,CUIS02557
REST03564,Beck PLC,CITY02822,CUIS04933
REST03565,Moore-Kim,CITY04075,CUIS04167
REST03566,Morton-Robles,CITY01197,CUIS04704
REST03567,Wise-Contreras,CITY04910,CUIS01147
REST03568,Lester Group,CITY03811,CUIS03101
REST03569,James-Nunez,CITY00949,CUIS00423
REST03570,"Kelly, Travis and Ellis",CITY03625,CUIS00628
REST03571,Kent-Graves,CITY01750,CUIS00446
REST03572,"Knight, Ford and Dyer",CITY01082,CUIS03798
REST03573,"Knight, Erickson and Bell",CITY00354,CUIS02037
REST03574,"Thomas, Buchanan and Richardson",CITY04489,CUIS01852
REST03575,Morris-Casey,CITY03736,CUIS04742
REST03576,Stewart PLC,CITY02004,CUIS03366
REST03577,"Davidson, Anderson and Gomez",CITY04523,CUIS01252
REST03578,Brandt-Davis,CITY00331,CUIS01379
REST03579,Newton Group,CITY04553,CUIS01723
REST03580,Baldwin Ltd,CITY00943,CUIS04873
REST03581,"Woodard, Baldwin and Huffman",CITY02249,CUIS04244
REST03582,Martinez-Wood,CITY01875,CUIS04384
REST03583,Garcia-Guerra,CITY00087,CUIS03658
REST03584,"Rodriguez, Castro and Welch",CITY03911,CUIS00444
REST03585,Glass Ltd,CITY02622,CUIS03629
REST03586,Bailey-Ramirez,CITY04137,CUIS01010
REST03587,"Ramirez, Sexton and Holland",CITY02169,CUIS02090
REST03588,Freeman LLC,CITY00630,CUIS03470
REST03589,"Jefferson, Alexander and Hoover",CITY04768,CUIS00649
REST03590,Washington-Mccullough,CITY04988,CUIS01893
REST03591,Perez-Smith,CITY04572,CUIS03657
REST03592,Henderson and Sons,CITY03411,CUIS02256
REST03593,Crawford-Saunders,CITY01688,CUIS01635
REST03594,Bender-Taylor,CITY02491,CUIS04855
REST03595,Glover-Hancock,CITY02696,CUIS03164
REST03596,"Kaiser, Brown and Molina",CITY01420,CUIS00901
REST03597,Smith-Choi,CITY02016,CUIS03737
REST03598,Brown-May,CITY04161,CUIS04683
REST03599,"Ellis, Hurst and Byrd",CITY04619,CUIS02454
REST03600,"Lee, Barry and Sherman",CITY03714,CUIS02466
REST03601,Hicks-Thompson,CITY00795,CUIS03165
REST03602,Love PLC,CITY00781,CUIS00956
REST03603,Rogers-Robinson,CITY04212,CUIS00685
REST03604,"Jackson, Gibson and Quinn",CITY00952,CUIS04905
REST03605,Johnson-Maxwell,CITY04275,CUIS04075
REST03606,Rodriguez Inc,CITY01360,CUIS01940
REST03607,Barnes-Leon,CITY02963,CUIS00532
REST03608,Williams-Russell,CITY03978,CUIS03172
REST03609,"Jordan, Blake and Butler",CITY04285,CUIS02471
REST03610,Navarro-Bridges,CITY02356,CUIS02062
REST03611,"Santana, Wise and Dean",CITY04184,CUIS04939
REST03612,Flores-Bailey,CITY01585,CUIS03060
REST03613,Johnson LLC,CITY02703,CUIS03454
REST03614,Watkins-Miranda,CITY00910,CUIS00307
REST03615,"Fitzgerald, Lynch and Black",CITY02381,CUIS00602
REST03616,"Barker, Moore and Booth",CITY03628,CUIS03470
REST03617,"Escobar, Thomas and Anderson",CITY02850,CUIS01259
REST03618,Baker Ltd,CITY03311,CUIS01864
REST03619,"Hernandez, Ramirez and Campbell",CITY02374,CUIS01352
REST03620,Long-Novak,CITY00548,CUIS03705
REST03621,Carey Group,CITY00456,CUIS00580
REST03622,Rowland Group,CITY03019,CUIS00864
REST03623,Collier Ltd,CITY04341,CUIS00306
REST03624,Murphy-Ramos,CITY04960,CUIS03719
